uid,time,text,keywords
無黨籍-中國國民黨_林為洲,2016-12-21 22:09:43,"【黨產歸零，全民共享】

今天立院審查黨產會預算，藉此質詢機會提出兩項建議。

首先，在轉型正義這面大旗下，所進行的清查動作如黨產等，仍必須重視勞工權益與程序正義，像積欠黨工們之薪資、資遣費或退休金，不能純粹以黨產問題來處理，而要顧及這些人亦是勞動者身分，政府理應給予保障。

其次，黨團支持黨產歸零理念不變，黨產會目前清查之黨產公告市值為200億左右，再扣除黨工退撫、離職等相關資金後，倘若剩餘經費可作為公益運用，建議可全數納入消費券之基金，藉由全民使用消費券刺激下，定能帶動台灣內需消費市場，促進經濟成長，為持續低迷的經濟注入一瓢活水。

林為洲服務團隊啟",['消費券']
中國國民黨_王鴻薇,2017-04-28 17:45:30,柯文哲精打細算，幫長者洗洗腳就想一年省下7億敬老金，真不愧是158的智商。長者為臺北市長年奉獻，目前卻只有超過99歲的人瑞才能領到市府的敬老金，實在太嚴格，柯文哲應該放寬年齡，並編列預算發放重陽敬老金才對。,['重陽+敬老金']
民主進步黨_柯建銘,2017-07-25 23:48:21,"【柯建銘向吳敦義喊話  要國民黨別只會杯葛繼續「義和團化」】

立法院第二次臨時會上周結束，前瞻第一期預算案初審通過，進入一個月協商冷凍期。民進黨團擬在八月下旬建請召開第三次臨時會，完成前瞻預算案的二、三讀。民進黨團總召柯建銘今天說，第三次臨時會預計從8月21日開始，鎖定前瞻基礎建設第一期特別預算案三讀與《國民體育法》修法，希望儘量單純化處理，因此「促進轉型正義條例草案」跟監委人事同意權，先不考慮列入臨會議程。

柯建銘說，《國體法》已經初審通過，也超過一個月的協商冷凍期，目前只剩下若干條文朝野有異見，屆時再協商後應該就能處理。至於監委人事同意權部分，柯建銘說，監委被提名人劉文雄目前還住院治療中，監委的部分可以緩一緩，不急著處理：而促轉條例從4月之後一直沒協商，國民黨之後就不斷杯葛占據主席台，為求第三次臨時會順利，希望議程儘量單純化處理，因此先不考慮排入。

柯建銘今天下午更向即將就任國民黨主席的吳敦義喊話，應該要有智慧，國民黨過去要選對戰場，過去民進黨都沒擋過特別預算，像是消費券五天就過、治水預算也是一樣。柯建銘指出，吳敦義要發揮黨主席的高度來看這件事情，不是杯葛再杯葛的方式，現在義和團式的做法，對國民黨是好的嗎？吳敦義要有政治高度跟智慧，朝野怎麼建立新的互動，就在吳敦義的一念之間。

柯建銘指出，要強力杯葛，任何一個新科立委來做就可以了，吳敦義當過副總統、行政院長的經歷，應該要有想法、高度，希望這段時間要冷靜來看待，從民進黨執政迄今，走過一年多的立法院，國民黨應該做總檢討，將戰略邏輯、策略做一個完全的調整。

相關新聞請參閱：http://www.appledaily.com.tw/realtimenews/article/new/20170725/1168028/

#第三次臨時會
#國民黨義和團化
#蘋果",['消費券']
台灣民眾黨_柯文哲,2017-10-02 12:00:00,"不分貧富通通發放的重陽敬老金，幾乎沒有一個社會學者認為這是一項好政策，但長久以來，因為可以討好選民，所以沒有人敢取消。
　
如何運用重陽敬老金這筆一次性的經費，重新打造一個更完整、更長久的老人照護與福利系統，反而是一項艱苦的工作。
　
而我們選擇了後者。
　
🔘截至目前為止，我們建立了325處「老人共餐據點」，做為台北市老人福利系統的基礎。

🔘試辦由個案管理員整合各種照護服務的「石頭湯計畫」，免去長者必須分別去申請居家醫療、居家護理、居家復健、家庭藥師、居家服務的困擾。

🔘建置照顧失智，失能長者的日間照顧中心，達成「一區一日照」的里程碑。

🔘將居家服務員由過去的時薪制改為「月薪制」，讓更多本地的長照人力可以落實。

🔘鑒於肺炎成為台灣第三大死因，在王威中、潘懷宗議員建議下，我們也撥出預算，補助「65歲以上老人全面施打肺炎鏈球菌疫苗」，降低染病風險。
　
另外，新的制度需要實驗才能找出最有效的模式，因此我們也讓各局處在老人福利政策上發揮創意，就像資訊局推出的「數位行動教學車」，把3C產品都載到共餐據點，老人家吃完飯後，還能一起學習如何用手機拍照、上網、使用App（如圖），讓長輩跟上現代社會，自然能活得更年輕。
　
我們會以「做實驗」的精神，努力建立新的長照產業模式，希望2至3年內，一個適合台灣本土的老人照顧系統，就能在台北誕生。

#老幼福利 
#長期照護
#進步價值光榮城市",['重陽+敬老金']
中國國民黨_洪孟楷,2017-10-14 14:07:21,"過往蔡主席拒絕會談紀錄，當真罄竹難書！且話術千奇百怪，比起能從外太空講到行天宮的政治名嘴不遑多讓！

從2008年拿翹「要總統府先做功課」、發放消費券前說「為見面而見面、不如不見」、討論ECFA前講「難以符合人民期待、要求道歉」到「不要政治口水」、「兩個人面對面對話沒有意義」、「若有空雙英會那不如先見王丹」。

總總過往蔡主席回絕的藉口、理由，如今全像過往雲煙，現在再丟出朝野會談議題，這是小看了人民的智商、還是太放大了自己的權威？

名家論壇》洪孟楷／朝野會談？蔡總統再次完美打臉蔡主席
https://m.nownews.com/news/2624653",['消費券']
台灣民眾黨_柯文哲,2017-10-19 11:48:48,"高齡化加上少子化，當年輕人在外工作，老年人往往只能待在家中，很多人不是看電視，就是「被電視看」，因為看到最後都睡著了。

要讓長輩不只活得長久，還要活得健康、快樂。所以在政策上，我們不斷想辦法鼓勵行動方便的老人家走出戶外、接觸人群，絕對比在家裡看電視來得健康、快樂。

因此，除了老人共餐外，我們也改良了過去「只能搭公車」的敬老卡，10月29日起，年滿65歲的長者們就可以拿著這張敬老卡，在每月480元的額度內，搭公車、搭捷運、坐貓纜、逛士林官邸、動物園、兒童樂園⋯通通免費，不久後，連騎YouBike、搭雙層觀光巴士都能使用敬老卡。

以前，敬老卡只能搭公車，每個月的補助點數都用不完，現在，老人家可以白天去社區共餐，下午拿著敬老卡搭捷運、坐貓纜到貓空「一日遊」，一張卡片就可以過個充實的一天。

與其發一千五讓老人家自己想辦法，不如讓我們來幫他規劃如何活得更健康、更有趣，這是一個負責任的政府應該做的。

#敬老卡擴大使用範圍
#進步價值光榮城市

---
看更多台北市老人福利政策

活用重陽敬老金預算 ‣ https://goo.gl/YDNtMM
325處老人共餐據點 ‣ https://goo.gl/u4xwtp
石頭湯計畫，整合長照資源 ‣ https://goo.gl/5GDPL2
台北扶老計畫，修屋補8萬 ‣ https://goo.gl/LEaUW3
失能者居家醫療 ‣ https://goo.gl/mHbRen
補助施打肺炎鏈球菌疫苗 ‣ https://goo.gl/jGYwiw",['重陽+敬老金']
中國國民黨_王鴻薇,2017-10-28 16:15:14,"(一定要讓老人這麼疲勞嗎)
柯P為了彌補停發重陽敬老金流失的選票，只好再灑銀子備大獎辦老人活動，結果造成今天混亂失序，長者為了領獎捷運也塞，頒券也擠。早知如此，早些恢復發重陽金不就好了。·
更扯莫過於，既然 預估會有萬人參加活動，竟然工作人員加上警察加上市長自己，現場只有84個人在處理跟維護秩序。 幸好今天還是小傷，沒有造成大的遺憾，否則柯p真的是萬死不足以謝罪。",['重陽+敬老金']
中國國民黨_王鴻薇,2017-11-18 14:14:39,"重陽敬老是買票，那柯P趕快去舉報賴清德，陳菊~~
删敬老金後，柯P並没有省錢，今年用救急錢第二預備金五干多萬給老人共餐，還大手筆抽獎电視，电動機車辦了一個老人濺血登山活動。
還有還有，明年台北市破天荒辦老人旅遊，編預算2600萬。
請問柯P，這些算不算拿公帑買票?.算不算討好?",['重陽+敬老金']
民主進步黨_柯建銘,2018-01-21 06:33:48,"給蔣萬安及國民黨的一封信：
【在鐵達尼號上當船長及任何人，最後還是會隨船而沉的】

《三代台灣人》：蔣萬安棄選後最該讀的一本書。
太早來的桂冠不是桂冠，是該沈潛、靜思的時候了，蹲久再跳也無妨。

臨時會接近尾聲，從勞基法、農田水利會組織通則修正案、監委同意權、稅改，總預算應屬最後一哩路，整個會期的緊張、憂慮，隨著週末的到來，心情稍為放下，但昨日一早起來打開報紙竟是「蔣萬安棄選，藍軍食不下咽」，心中有些想法，但還是照原本期待放鬆心情的方式，奢侈去享受短暫週末上午的慢活時光，先到蔦屋書店TSUTAYA BOOKSTORE 松山二號店，再到建國花市賞茶花，稍事沈澱本會期之紛擾、塵囂。

在立法院內二代都跟我同事過的，在綠營有陳其邁（陳哲男）、蘇巧慧（蘇貞昌），藍營有蔣萬安（蔣孝嚴）、羅明才（羅福助）。蔣萬安父親蔣孝嚴小時住新竹，有風城共同印憶，是我新竹中學學長、1996～1999年在新竹選過國代、5～7屆（2002～2012）立法院三屆同事，在國民黨執政時當過副院長、外交部長期間是我已為立委，長期是有往來互動，待人誠懇、溫文儒雅，不會氣勢凌人。印象最深刻「2003年春節包機」最早是我與他合作，當時民進黨執政，較敏感，我淡出，蔣孝嚴全心投入，終於完成促成爾後之三通，功不可沒。

由於有這段因緣，故蔣萬安本屆進入立院，自當會觀察、關心，持平而論蔣萬安本質不是惡質之人，所以我總是告訴他：「在國民黨內你是有未來的人」。

你要看清楚，國民黨在立法院亂無章法之反對、杯葛，無政黨及國家戰略思維，戰術又義和團化，一下丟水球、撒麵粉，一下敲鑼打鼓、亂鳴喇叭、跳桌丟紙（本人25年來從未跳桌），國會廟會化，即興式「起乩」亂演一通，論述無方、邏輯錯誤、毫無領導，還在摸索如何從廢墟中站起，種種不堪之窘境，所以我常告知蔣萬安：「千萬不要隨之起舞，甚而帶頭作亂、強出頭」。迷失在虛幻掌聲，當藍營短暫的水中扶木是有時而盡，對你的未來絕對是弊大於利、是有傷的，自己未來自己顧。為什麼我要如是說呢？

<君不見>
一路以來，國民黨本屆在立院重大政策及法案上之表現，文攻無方、武鬥無膽，進退失據、敗象百露，繼續探底。你亦是局中人，難逃責任，覆巢之下，絕無完卵。

<君不見>
不當黨產條例：
國民黨黨庫通國庫，巧取豪奪，成為舉世最有錢之政黨，藴育維持威權、黑金政權之活水，阻卻民主政治發展，你該出聲才對，不是選擇院會表決反對，又提「違憲」，其實你服務處設於國民黨台北市中山區黨部（產權屬中投公司）是原點的錯誤。
年金改革：
解決年金破產，何以反對又言違反信賴保護原則，又加入釋憲行列，馬英九當年提年改，雖退卻，就無違反信賴保護？就無「違憲」？書讀到背上？
前瞻基礎建設：
投資台灣，擴大公共建設，馬在任亦提擴大公共建設五年五千億，民進黨不反對，甚至連消費券5天就通過，武鬥之餘，又提萬案案海阻撓？邏輯何在？
國家人權博物館：
景美園區當年白色恐怖監獄，轉型為人權紀念園區，馬英九時期就如此規劃，不義遺址之保留、轉型，隨國民黨反對，好嗎？
促進轉型正義條例：
你只支持第六條，其餘各條又隨國民黨反對，上台發言「違法」、「違憲」，有清算、鬥爭、針對性，白色恐怖、228死亡數萬人，台灣浩劫慘絕人寰，有被害者，卻不見加害者，你不會心有萬般不安？
勞基法：
你似乎找到戰場，當初你主張二例，不是嗎？勞資和諧基礎，不應民粹式挑撥，才是照顧勞工。曾幾何時「反商」、「仇富」、「大、中、小企業、生意人都是慣老闆」是國民黨核心價值，民進黨會蠢到不照顧勞工嗎？「站神」的「站立點」是「站不住」的，既強調委員會中心主義，又不讓人開會，邏輯不通。
農田水利會組織通則：
水資源收歸國有，落實照顧農民，公法人的財產怎會是私人的，何來搶奪人民財產，水利會選舉買票、暴力，沒有好康誰會發錢來做，難道這些人都是慈濟嗎？水利會長期是國民黨禁臠，賄選、動員樁腳、黑金溫床，水利設施是400年來先民共墾，日據時期已法人化，長期國民黨官派，2000年民進黨執政後，國民黨提案直選，不讓阿扁來派，「假直選，真壟斷」，改制公務機關是遲來的轉型正義。
監委同意權：
假如國民黨提名現任監委總辭，民進黨當然不用補提名，讓監院殭屍化、虛級化，現任監委介入政治，操作政治，替國民黨提不當黨產、年改釋憲，又在勞基法修正前，指責行政院、立法院，簡直是國民黨附隨組織，難道監委只有馬英九提名才能當嗎？
投票當天亂呼口號、踢倒投票匭，你在場否？認同否？
蓋陳師孟祖父陳布雷，為蔣介石文膽，官拜秘書長，大陸撤退自責，飲彈自盡，假如你有空翻閱陳師孟1991年所著《解構黨國資本主義》論不當黨產，你大概就較能體會釋懷陳師孟之言論。

不過在此我是肯定你理性的一面，雖然你對勞基法有意見，總預算你只提四案、連署三案，佔國民黨2528案案海比率甚小，是國民黨中貢獻度最低的，也不會如時代力量用同一理由對警政署、國庫署、金管會、NCC可各提百案刪減或凍結案，尚屬可圈可點，是反對黨中最克制的、最理性的，可成大器。

政治事如江湖事，該還的還是要還，該補的該修的，還是要做，It never too late to do，政治是艱難的，要堅持、要承擔、要自省，不要迷失，不可憂讒畏譏，掌聲喝采是虛幻一時的，臉書鄉民的攻擊、網路帶風向之操作，可參考，不用太介意。政治人物存在的價值是在於被國家、人民、政黨利用幫助成正比，只有不斷「加值」、「升值」自己，作秀適可而止，民意載舟覆舟，媒體亦如此，當反向逆擊時，如颶風過崗、風行草偃、摧枯拉朽，短時的弄潮兒不會有英雄領袖的魅力（Charisma），厚度、深度、廣度、溫度須慢慢堆疊，「當態度決定高度，姿勢亦決定未來你是誰時」，今日之黃國昌，昔時小馬哥，殷鑑不遠。「高築牆，廣積糧，緩稱王」是老儒朱升送朱元璋的話，可參考。

最後有空請讀前監委黃煌雄所編《三代台灣人》這本書，深沈的勾劃台灣的悲滄年代，尤其書後總結「論焚而不燬的黨外精神」，百年追求的現實與理想，易位而想，知己知彼、互相體諒，共促和解、共生、深耕台灣，展望未來，立院是幸，國家是幸，如有逆耳，亦可不理，望請海涵。

                   2018/01/21 凌晨6:33父執輩的老柯",['消費券']
中國國民黨_王鴻薇,2018-02-04 13:21:23,"有民眾向媒體投書台北市社會局輔具中心雖然有提供爬梯機借用服務，但等候時間竟然需要三個月，我向台北市社會局調閱資料後發現，台北市社會局輔具中心提供借用的爬梯機全市僅10台而已，甚至有民眾等了將近四個月才終於借到爬梯機！

台北市長柯文哲推行的社會福利政策，從長者共餐到持敬老卡搭車免費，這些政策都是針對健康、出門無礙的長者，但台北市還有44萬的長者與12萬的身障人士住在沒有電梯的老舊公寓，柯文哲一方面鼓勵長者多出門，但全市爬梯機僅10台，這些行動不便的市民是要如何外出？

台北市都發局雖有補助本市老舊公寓裝設電梯之政策，然而審核時程冗長、需求又大，反而緩不濟急。我認為原來每年發放的重陽敬老金已經砍了近7億元，應該把這筆錢嘉會給市民，要求台北市社會局應編列預算增購爬梯機供市民借用，以及每區區公所加入借用服務，以每區10台為目標提供爬梯機供民眾借用，避免台北市長者與身障人士反而間接被柯文哲懲罰！",['重陽+敬老金']
親民黨-中國國民黨_傅崐萁,2018-02-16 14:46:12,"所有這一次在重建的過程當中
無論是勞工夥伴、清潔隊員、工程團隊等
在不眠不休24小時不間斷的作業
終於，在六天之內，#在初一清晨統帥地區完完全全順利完工
大家攜手同心，讓花蓮從瓦礫堆中站起來
讓這個區域重新回歸安全的環境，讓花蓮人不再有生命上的隱憂，能夠好好的安身立命
感謝不眠不休的各位同仁們，真的，你們辛苦了。

花蓮依然美麗，
希望全國國人在這次農曆春節時候，能夠來到花蓮，
給花蓮人最大的支持鼓勵，就是走進花蓮
幫助花蓮許多產業，幫助花蓮人再次站起來。

在觀光景氣如此蕭條的此刻，
政府是否能發放全國觀光消費券來推動產業的復甦進程，
各縣市都能透過消費券促進觀光成長
至於遭逢巨變需要政府大力支援的花蓮縣，
是不是請中央政府以雙倍消費券來鼓勵花蓮，讓觀光能夠盡速恢復往日的榮景，讓周邊的產業包含農業伴手，都能夠得到政府伸出援手支持
產業盡速復甦，這是全體花蓮人共同的盼願

今天是大年初一，
向所有關心花蓮、幫助花蓮的全體國人致謝，
因為有你們的相挺，讓我們走過了最辛苦的一段時間
花蓮人勇敢的面對，堅強的茁壯
花蓮人一定會再站起來，謝謝你們",['消費券']
民主進步黨_蔡易餘,2018-05-31 10:48:07,"「地方創生」，能夠解決人口減少、啟動地方經濟嗎？

https://www.nippon.com/hk/genre/politics/l00072/

政府提出「地方創生」（振興地方經濟——譯註）口號，開始籌劃制定旨在啟動地方經濟活力和解決人口減少問題的綜合戰略計劃，推進吸引年輕人的魅力城鎮建設、提升人口、創造就業機會。在人口不斷向首都東京圈集中的形勢下，力圖重振地方經濟，抑制人口的減少。

人口持續湧入首都圈

「地方有了活力，日本就有生機」——這是歷屆政府的共識，為此還想方設法打出了各種提振地方經濟的政策措施。儘管如此，東京、名古屋、大阪等大城市圈與面臨人口稀少和老齡化的地方城鎮間的差距卻不見縮小。特別是人、物、錢集中的東京首都圈，即便在日本進入了人口減少社會的現在，年輕人為中心的人口依然在源源不斷地湧入。
第二屆安倍內閣成立後，安倍晉三首相反覆提出，「要讓全國各地家家戶戶都能切身感受到景氣的回升」。但是，打出重振經濟的招牌，旨在擺脫通貨緊縮經濟的的安倍政府，當初未必就把重點放在了地方問題上。

人口減少而「可能消失的城市」

然而，2014年5月，民間研究機構「日本創生會議人口減少問題研討小組會」（主席為原總務大臣增田寬也）發表了一份調研報告，它根據今後人口減少的趨勢，預測了今後可能消失的地方城鎮，在社會上引起極大關注。該預測把20～39歲的女性人口作為決定該地區未來的指標，分別對各個地方城鎮做了推算。
被列入「可能消失的城市」名單的一些城鎮雖然對此提出了異議和反駁，但危機感是一致的，這就迫使安倍內閣將方針做出了部分修正。特別是明年春天同一地方選舉在即，這也成為了霞關（政府機關集中地區——譯註）及永田町（國會議事堂、日本首相府等的所在地——譯註）改變對地方人口問題認識的一個契機。政府在這一認識的基礎上，以「地方創生」作為新的關鍵詞，從中長期觀點出發，開始著手研討綜合性的地方政策。

國會正式討論「地方創生」

2014年9月29日臨時國會開幕，安倍首相在發表施政演說時，將本屆國會定位為「地方創生國會」。其中，他對地方面臨的人口減少、超老齡化等結構性問題表示了憂慮，強調「面向重振地方經濟，以使年輕人對未來充滿憧憬和希望，我們要竭盡全力開一個好頭」，基本的目標，是要「重新啟動地方發展的活力，解決人口減少的問題」。
安倍內閣為了具體推進相關工作，在內閣府創置了負責地方政策的「城鎮、人、工作創生總部」，任命原自民黨幹事長（秘書長）石破茂擔任新設的「地方創生相」一職，配置了包括從各部調用人員在內的共70名部下。這個新的組織，將致力於人口向地方的回流工作，在地方創造就業機會，打造能夠滿足年輕一代結婚生子育兒願望的良好環境。
綜合戰略，或在年內出臺
政府在臨時國會上將提出並審議兩項就有關地方創生法案，一個是以規定了人口減少對策基本理念的《城鎮、人、工作創生法案》，另一個是將各地方政府援助業務統為一體的《地域再生法改正案》。此外，為了讓地方享受到安倍經濟政策的成果，還將商討一個超過一兆日圓規模的預算措施。
但是，地方創生所面臨的課題繁複多樣，不是一般的方法就能輕易解決的。具體對策、各種討論有待今後開始。「城鎮、人、工作創生總部」最快將在年內籌劃制定一個長遠規劃和2015年度開始的5年綜合戰略計劃。政府吸取以往歷屆政權的失敗教訓，強調不採取國家主導的撥款方式，而是尊重各地的自主性，以期地方充分發揮出各自的特色。
歷屆政府的地方政策缺乏成果
以往歷屆政府採取了一些怎樣的地方經濟振興政策呢？讓我們來回顧一下。
竹下登內閣（1988～1989年）推出「家鄉創生事業」，向全國的市區町發放了一億日圓資金，用途不限，各地方政府可以開動腦筋以各具特色的方式將這筆資金用於當地的經濟振興和城鎮建設上。這種獨特的資金使用方法，成了當時的焦點新聞和人們的熱議話題，然而其後的經濟效果如何，政府卻沒有進行檢驗。
小渕恵三內閣（1999年）對有15歲以下兒童的家庭和65歲以上老人，發放了2萬日圓的「地區振興券」，試圖以此刺激消費。但是，發放的對象僅限於兒童和老人，所以在家庭支出上沒有產生明顯的變化，為此很少有人認為「地區振興券」對景氣回升帶來了什麼積極影響。
第1次安倍內閣（2007年）也曾提出了「支援地方振興項目」。對那些在重振地區經濟方面，積極採取少子化解決對策、促進人們在本地定居、幫助年輕人自力謀生的地方政府，國家重點發放部分補貼款項。之後在民主黨的菅直人內閣（2011年）時期，改設了「地區自主戰略撥款」，將部分政府指定用途的撥款一次性發放給地方政府，由它們自主決定使用。
「地方創生」——考驗政府的真正價值
上述無論哪一項政策，都很難說對啟動地方活力、有效解決少子化問題帶來了顯著效果。回過頭來再看第二次安倍內閣，在「地方創生」旗幟下，宣布要「從中長期視野出發，實施與以往著眼點完全不同的『異次元』的大膽政策，直至獲得有目共睹的成果。」（城鎮、人、工作創生總部）
但是，苦於人口稀少的地方鄉鎮，面臨的是結構性的問題，這不是輕而易舉就能解決的。作為其具體措施，今後中央和地方政府需要團結一致共同進行探討。比如，①應對人口劇減和超老齡化；②支援年輕一代的就業、結婚、育兒；③改變人口向東京首都圈的過度集中；④因地制宜，解決各自的問題等等。可謂難題重重，不花費1、2年時間是得不到成果的。
然而，時不我待。日本以其它國家不曾有的速度快速地走向人口減少和超老齡化社會，這一事態已容不得我們以10年、20年時間去慢條斯理地加以改善。政府能在何等程度上打出一系列啟動地方活力的綜合戰略舉措，又如何付諸於具體實施？最近因招牌女閣僚引咎辭職而大受打擊的安倍內閣，在「地方創生」方面，其實踐能力和可信度也在經受考驗。
標題圖片：地方商店街的代名詞——鐵捲門街（圖片提供：時事通信社）",['振興券']
